mes,nom_usina,cod_razaorestricao,curtailment_mwh,generation_mwh,pct_curtailment,last_instante
2025-01,CONJ. JANDAÍRA I,NAN,0.0,13519.5395,0.0,2025-01-31 23:30:00
2025-01,CONJ. JANDAÍRA I,REL,233.75549999999998,883.615,0.2645445131646701,2025-01-25 18:00:00
2025-01,CONJ. JANDAÍRA III,CNF,434.8655,1852.7945,0.23470789663937366,2025-01-31 20:00:00
2025-01,CONJ. JANDAÍRA III,ENE,843.3615,2075.402,0.4063605508715902,2025-01-26 16:30:00
2025-01,CONJ. JANDAÍRA III,NAN,0.0,9178.9755,0.0,2025-01-31 23:30:00
2025-01,CONJ. JANDAÍRA III,REL,102.018,289.379,0.3525411311809081,2025-01-31 14:30:00
2025-01,CONJ. JERUSALÉM,CNF,1598.369,10124.943,0.15786449365690255,2025-01-31 20:00:00
2025-01,CONJ. JERUSALÉM,ENE,2791.062,7813.071,0.35722982678641985,2025-01-26 16:30:00
2025-01,CONJ. JERUSALÉM,NAN,0.0,38505.9895,0.0,2025-01-31 23:30:00
2025-01,CONJ. JERUSALÉM,REL,1311.7905,3446.2025,0.3806481191978707,2025-01-31 16:00:00
2025-01,CONJ. KAIROS,CNF,0.0,0.0,0.0,2025-01-03 09:00:00
2025-01,CONJ. KAIROS,ENE,6.194500000000001,49.155,0.12601973349608384,2025-01-26 16:30:00
2025-01,CONJ. KAIROS,NAN,0.0,1667.051,0.0,2025-01-31 23:30:00
2025-01,CONJ. KAIROS,REL,23.0815,159.3935,0.1448082889201881,2025-01-31 21:30:00
2025-01,CONJ. LAGOA DO BARRO I,ENE,1116.0294999999999,5503.9405,0.20276917964501978,2025-01-26 15:00:00
2025-01,CONJ. LAGOA DO BARRO I,NAN,0.0,27205.35,0.0,2025-01-31 23:30:00
2025-01,CONJ. LAGOA DO BARRO I,REL,747.3425,1178.5525,0.6341189722137961,2025-01-31 16:30:00
2025-01,CONJ. LAGOA DOS BARROS,ENE,438.324,1087.3375,0.4031167875659581,2025-01-26 14:00:00
2025-01,CONJ. LAGOA DOS BARROS,NAN,0.0,36995.7335,0.0,2025-01-31 23:30:00
2025-01,CONJ. LAGOA DOS VENTOS,ENE,2163.5495,13995.301,0.15459113741104963,2025-01-26 15:00:00
2025-01,CONJ. LAGOA DOS VENTOS,NAN,0.0,69915.4795,0.0,2025-01-31 23:30:00
2025-01,CONJ. LAGOA DOS VENTOS,REL,4280.4815,6536.4245,0.6548658980150386,2025-01-31 22:00:00
